CompiledGCCStatus,RunStatus,Runtime,FileName,Path,FileSize,OutLines
"No","1","N/A","0","Signed_Distance_to_Polygon_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5514","0"
"No","1","N/A","0","Perceptron_Classifier_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2133","0"
"No","1","N/A","0","Farthest_Pair_of_Points_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2330","0"
"Yes","0","139",".200755369","Vector_Normalization_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1675","0"
"Yes","0","0",".016816048","Triangle_Area_Shoelace_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2120","0"
"Yes","0","0",".008321759","Graph_Sampling_via_Random_Edge_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4088","0"
"Yes","0","0",".008630518","Wilson’s_Theorem_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1416","0"
"Yes","0","0",".057585753","Moller_Plesset_Perturbation_Theory_v10.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1391","0"
"No","1","N/A","0","SegNet_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6140","0"
"No","1","N/A","0","Fast_Poisson_Solver_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6515","0"
"Yes","0","0",".075514142","Polynomial_Evaluation_Horner’s_Method_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1165","0"
"Yes","0","0",".159519434","Branch_and_Bound_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5953","0"
"Yes","0","0",".027793652","Grid_Search_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3301","0"
"Yes","0","0",".431070722","Metaballs_Surface_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6562","0"
"Yes","0","0",".007355970","Euclidean_Division_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1309","0"
"Yes","0","0",".005902479","AES_128_CBC_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","12613","0"
"Yes","0","0",".017142017","Opening_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1417","0"
"Yes","0","0",".008516372","Salsa20_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3578","0"
"Yes","0","0",".008044466","CAST_256_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9046","0"
"No","1","N/A","0","Simpson_Rule_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3554","0"
"No","1","N/A","0","Closest_Pair_Clustered_Distribution_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","10208","0"
"No","1","N/A","0","NURBS_Curve_Evaluation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4814","0"
"Yes","0","0",".005667679","Series_Parallel_Graph_Check_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5288","0"
"Yes","0","0",".007092405","Shortest_Path_DAG_Reconstruction_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3091","0"
"Yes","0","0",".005885562","Edmonds_Karp_Maximum_Flow_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2264","0"
"Yes","0","0",".006565114","Serpent_OFB_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5676","0"
"Yes","0","0",".007150658","Camellia_256_XTS_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7073","0"
"Yes","0","139",".328403317","Power_Method_for_Dominant_Eigenvalue_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7658","0"
"No","1","N/A","0","Scaling_Transformation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1626","0"
"Yes","0","0",".007434114","Vertex_Connectivity_Menger’s_Theorem_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4132","0"
"Yes","0","0",".054490647","LightGBM_Regressor_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3160","0"
"Yes","0","0","1.164726084","Point_in_Triangle_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5106","0"
"Yes","0","0",".008879929","Triangle_Enumeration_Node_Iterator_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3372","0"
"Yes","0","139",".112058482","Kosaraju’s_Strongly_Connected_Components_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2269","0"
"Yes","0","0",".103555295","Heun_Method_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2127","0"
"Yes","0","0",".007485612","Midpoint_of_Two_Points_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3112","0"
"Yes","0","0",".067271840","Numerical_Differentiation_Forward_Difference_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3085","0"
"Yes","0","0",".006591246","Bridges_in_Graph_Tarjan’s_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2776","0"
"Yes","0","0",".818033054","Poisson_Equation_Solver_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2501","0"
"Yes","0","0",".152825042","Hilbert_Transform_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1182","0"
"Yes","0","0",".007598591","Point_on_Segment_Test_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1921","0"
"Yes","0","0","1.840387565","Fuzzy_C_Means_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","11381","0"
"Yes","0","0",".006929154","Pollard’s_Rho_Algorithm_for_Discrete_Logarithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4255","0"
"Yes","0","0",".005890690","Tree_DP_for_Independent_Set_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3098","0"
"Yes","0","0",".043973606","Jacobian_Matrix_Geometry_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3900","0"
"Yes","0","139",".380040835","Probabilistic_Roadmap_PRM_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7523","0"
"No","1","N/A","0","SimCLR_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9072","0"
"Yes","0","0",".384598206","Graph_Laplacian_Eigen_Solver_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4516","0"
"Yes","0","0",".006465326","Offline_Query_Compression_for_Graphs_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3477","0"
"Yes","0","0",".115472988","Hierarchical_Clustering_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3459","0"
"Yes","0","0",".008008770","RC5_Block_32_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4933","0"
"Yes","0","0",".008402059","Topological_Path_Count_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4541","0"
"No","1","N/A","0","Degree_Centrality_Computation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3793","0"
"Yes","0","0",".268409997","Finite_Element_Method_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5855","0"
"Yes","0","0",".060770040","Maximum_Likelihood_Estimation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1293","0"
"Yes","0","0",".244741461","Spectral_Radius_Computation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2970","0"
"Yes","0","0",".286952138","Matrix_Square_Root_Denman_Beavers_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3801","0"
"Yes","0","139",".296669080","Pix2Pix_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6475","0"
"Yes","0","0",".403772097","Affine_Transformation_2D_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4898","0"
"Yes","0","0",".779341950","Half_Plane_Intersection_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4031","0"
"Yes","0","0",".006489462","Minimum_Dominating_Set_Greedy_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2561","0"
"Yes","0","0",".155334709","ESRGAN_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7622","0"
"Yes","0","0",".007743815","Welsh_Powell_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4584","0"
"No","1","N/A","0","FFT_Benchmark_Kernel_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4969","0"
"No","1","N/A","0","Vision_Transformer_ViT_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9136","0"
"Yes","0","0",".007935266","Lucas_Test_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1602","0"
"Yes","0","0",".007811260","Rectangular_Partitioning_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3612","0"
"Yes","0","0",".094889055","Finite_Impulse_Response_Filter_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3079","0"
"Yes","0","0",".040417270","Gram_Matrix_Computation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4265","0"
"No","1","N/A","0","Spectral_Graph_Partitioning_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6283","0"
"Yes","0","0",".132343229","GAT_Message_Passing_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5902","0"
"Yes","0","0",".005902436","RC5_CFB_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3182","0"
"Yes","0","0",".008173182","ISAP_K_128_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8077","0"
"Yes","0","0",".069947592","LORA_Fine_Tuning_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4530","0"
"Yes","0","0",".398455318","GANomaly_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9935","0"
"No","1","N/A","0","Surface_Fitting_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6036","0"
"Yes","0","0",".027256251","Greedy_Best_First_Search_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3781","0"
"Yes","0","0",".058237570","Complement_Naive_Bayes_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9157","0"
"Yes","0","139",".224989944","Swin_Transformer_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7995","0"
"Yes","0","0",".007148221","Skipjack_CBC_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5060","0"
"Yes","0","0",".006589719","Dot_Product_2D_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1488","0"
"Yes","0","0",".022920218","Heavy_Light_Decomposition_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3692","0"
"No","1","N/A","0","Crank_Nicolson_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3465","0"
"Yes","0","139","3.959094166","Canny_Edge_Detector_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7881","0"
"Yes","0","139",".206205785","Adam_Optimizer_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4012","0"
"Yes","0","0",".007696224","Floyd_Warshall_for_Transitive_Closure_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2897","0"
"Yes","0","139",".324047881","Angle_at_Vertex_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1766","0"
"No","1","N/A","0","Batch_Normalization_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1384","0"
"Yes","0","0",".006076309","Approximate_Distance_via_Landmark_Sampling_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5175","0"
"Yes","0","0",".279046718","Orthogonal_Matching_Pursuit_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7507","0"
"Yes","0","0",".132452922","Variational_Autoencoder_VAE_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","8522","0"
"Yes","0","0",".157480190","Schönhage_Strassen_Multiplication_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6477","0"
"Yes","0","134",".101851731","Graph_Isomorphism_Nauty_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7960","0"
"Yes","0","0",".008165876","Euler_Tour_Tree_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6400","0"
"Yes","0","0",".227636561","Lagrangian_Mechanics_Solver_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3702","0"
"Yes","0","0","3.123914033","Jacobi_Stencil_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2526","0"
"Yes","0","0",".031640334","Winograd_Matrix_Multiplication_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3278","0"
"Yes","0","139",".350988531","DeepWalk_Embedding_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3107","0"
"Yes","0","0",".007374985","ACORN_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","998","0"
"Yes","0","0",".007842659","AES_128_CMAC_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7276","0"
"Yes","0","0",".020638620","Graph_Sampling_via_Random_Node_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5472","0"
"Yes","0","0",".067552956","Dice_Loss_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2053","0"
"Yes","0","0",".070342424","Infinite_Impulse_Response_Filter_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3594","0"
"No","1","N/A","0","Coupled_Cluster_Method_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7590","0"
"Yes","0","0",".005976235","Convex_Hull_n_<=_1000_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4333","0"
"Yes","0","0",".029813997","Mean_Squared_Error_Loss_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","606","0"
"Yes","0","0",".007561008","Binary_Tree_Traversal_Inorder,_Preorder,_Postorder_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2969","0"
"Yes","0","0",".006801776","Union_by_Rank_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4793","0"
"Yes","0","0",".184423631","Crank_Nicolson_Scheme_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5987","0"
"Yes","0","139",".194667147","Roe_Riemann_Solver_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3837","0"
"Yes","0","0",".007789118","Fermat’s_Little_Theorem_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4580","0"
"Yes","0","0",".007602656","Convex_Hull_n_<=_100_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3461","0"
"No","1","N/A","0","Mean_Curvature_Approximation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3123","0"
"Yes","0","0",".007496582","Camellia_256_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5315","0"
"Yes","0","0",".118086195","Stable_Diffusion_Sampling_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2547","0"
"Yes","0","124","5.002037017","Farthest_Pair_of_Points_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2473","0"
"Yes","0","124","5.001682021","Geometric_PDE_Simulation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5175","0"
"Yes","0","0",".100266349","MobileNet_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4617","0"
"Yes","0","0",".008143687","All_Pairs_Shortest_Path_via_Repeated_Dijkstra_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3656","0"
"Yes","0","0",".007620030","Fast_Modular_Reduction_Montgomery_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4138","0"
"No","1","N/A","0","Short_Time_Fourier_Transform_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2185","0"
"Yes","0","0",".008072243","Graph_Line_Graph_Construction_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3749","0"
"No","1","N/A","0","Reward_Modeling_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1362","0"
"Yes","0","0",".269862390","Mean_Shift_Clustering_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5206","0"
"Yes","0","0",".008591802","ASCON_128a_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4409","0"
"Yes","0","0",".005576926","Graph_Spanner_Computation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3267","0"
"No","1","N/A","0","Graph_Edit_Distance_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3391","0"
"Yes","0","0",".005778934","XChaCha8_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","6618","0"
"No","1","N/A","0","LLaMA_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5205","0"
"Yes","0","0",".006073725","Pollard’s_Rho_Algorithm_for_Factorization_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3911","0"
"Yes","0","0",".005399796","Quadtree_Construction_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5169","0"
"Yes","0","136",".065277800","Residual_Capacity_Update_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4669","0"
"Yes","0","0",".014503040","Arrangements_of_Lines_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1876","0"
"Yes","0","0",".007472640","HC_256_128_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3592","0"
"Yes","0","124","5.001936628","RBF_SVM_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3518","0"
"No","1","N/A","0","Polygon_Simplicity_Check_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2919","0"
"Yes","0","0",".007694110","Panama_Cipher_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4097","0"
"Yes","0","0",".282774770","Eigenvalue_Decomposition_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4933","0"
"No","1","N/A","0","Delaunay_Triangulation_n=50_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7303","0"
"No","1","N/A","0","k_d_Tree_k=5_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7996","0"
"Yes","0","0",".436370937","Gaussian_Curvature_Approximation_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4689","0"
"Yes","0","0",".270686503","Line_Intersection_Infinite_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2196","0"
"No","1","N/A","0","HuBERT_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7894","0"
"Yes","0","0",".007431434","Dilation_Binary_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3168","0"
"Yes","0","0",".010860111","RC6_32_20_16_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5224","0"
"Yes","0","0",".062373399","Spherical_Triangle_Area_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2685","0"
"Yes","0","139",".207004390","BLIP_2_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2964","0"
"Yes","0","0",".007493178","Matrix_Chain_Multiplication_DP_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5586","0"
"Yes","0","0",".343676927","Non_negative_Matrix_Factorization_NMF_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4411","0"
"Yes","0","0","3.164373769","A2C_Advantage_Actor_Critic_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","9220","0"
"Yes","0","0",".216568198","Voronoi_n=20_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2331","0"
"Yes","0","0",".005901874","Iterative_DFS_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2391","0"
"Yes","0","0",".005668838","Linear_Sieve_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1632","0"
"Yes","0","139",".237909360","Circle_Line_Intersection_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3895","0"
"Yes","0","0",".235760183","Momentum_Gradient_Descent_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3049","0"
"Yes","0","0",".007775257","Floyd_Warshall_Algorithm_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2010","0"
"Yes","0","0",".007250413","Metis_Graph_Partitioning_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5026","0"
"Yes","0","0",".222442874","SPECK_64_96_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2492","0"
"Yes","0","0",".006202692","Articulation_Component_Graph_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","7926","0"
"Yes","0","0",".007986647","CHAM_64_128_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","4855","0"
"Yes","0","0",".125966304","Conjugate_Gradient_Optimization_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3650","0"
"Yes","0","139",".340448147","RMSProp_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","2348","0"
"Yes","0","0",".005650241","Capacity_Scaling_Maximum_Flow_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","5026","0"
"No","1","N/A","0","Midpoint_Rule_Integration_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","1307","0"
"Yes","0","0",".006494611","Modular_Exponentiation_with_Sliding_Window_v9.cpp","/localdata/Mary/Workspace_2/SDC/Output/Codes_Compiled/","3245","0"
